#ticker, date, time, askprice
"IFC","27-DEC-2005","14:30:53.666",0
"WYE","27-DEC-2005","14:30:53.666",0
"BYD","27-DEC-2005","14:30:53.669",0
"SPG","27-DEC-2005","14:30:53.669",0
"FCZ","27-DEC-2005","14:30:53.670",0
"RTI","27-DEC-2005","14:30:53.670",0
"AES","27-DEC-2005","14:30:53.671",0
"HJE","27-DEC-2005","14:30:53.671",0
"FT","27-DEC-2005","14:30:53.733",0
"HLT","27-DEC-2005","14:30:53.733",0
"JBX","27-DEC-2005","14:30:53.733",35.66
"TSN","27-DEC-2005","14:30:53.795",17.37
"TUP","27-DEC-2005","14:30:53.795",22.95
"TXN","27-DEC-2005","14:30:53.795",33.13
"WEN","27-DEC-2005","14:30:53.795",56.1
"AET","27-DEC-2005","14:30:53.797",96.73
"ANF","27-DEC-2005","14:30:53.797",65.83
"AXL","27-DEC-2005","14:30:53.797",18.4
"AZO","27-DEC-2005","14:30:53.797",92.59
"BBX","27-DEC-2005","14:30:53.797",14.42
"BDY","27-DEC-2005","14:30:53.797",9.99
"BG","27-DEC-2005","14:30:53.797",56.5
"ADP","27-DEC-2005","14:30:53.799",46.79
"BRY","27-DEC-2005","14:30:53.799",57.5
"CXW","27-DEC-2005","14:30:53.799",44.89
"BWA","27-DEC-2005","14:30:53.800",60.06
"CCE","27-DEC-2005","14:30:53.800",19.54
"CEG","27-DEC-2005","14:30:53.800",56.8
"CHK","27-DEC-2005","14:30:53.800",31.54
"BMC","27-DEC-2005","14:30:53.862",21.03
"CNH","27-DEC-2005","14:30:53.862",18.4
"ADO","27-DEC-2005","14:30:53.999",11.49
"BLI","27-DEC-2005","14:30:53.999",12.31
"BVN","27-DEC-2005","14:30:53.999",28.5
"CCK","27-DEC-2005","14:30:53.999",19.86
"CRE","27-DEC-2005","14:30:53.999",35.59
"GTW","27-DEC-2005","14:30:54.000",2.57
"HCA","27-DEC-2005","14:30:54.000",51.66
"JNJ","27-DEC-2005","14:30:54.000",61.21
"KEI","27-DEC-2005","14:30:54.000",14.34
"KEY","27-DEC-2005","14:30:54.000",33.78
"KEY","27-DEC-2005","14:30:54.000",33.78
"ELN","27-DEC-2005","14:30:54.002",13.93
"EXR","27-DEC-2005","14:30:54.002",15.3
"HD","27-DEC-2005","14:30:54.002",41.71
"JBX","27-DEC-2005","14:30:54.002",35.56
"KEY","27-DEC-2005","14:30:54.002",33.76
"DRL","27-DEC-2005","14:30:54.004",10.59
"ELN","27-DEC-2005","14:30:54.004",13.93
"ETH","27-DEC-2005","14:30:54.004",38.06
"EXR","27-DEC-2005","14:30:54.004",15.3
"FCZ","27-DEC-2005","14:30:54.004",19.59
"GM","27-DEC-2005","14:30:54.004",19
"GM","27-DEC-2005","14:30:54.004",19
"ETR","27-DEC-2005","14:30:54.066",69.18
"EXC","27-DEC-2005","14:30:54.066",54.66
"HMX","27-DEC-2005","14:30:54.066",7.97
"CMA","27-DEC-2005","14:30:54.067",0
"CNH","27-DEC-2005","14:30:54.067",0
"ETH","27-DEC-2005","14:30:54.067",0
"LOW","27-DEC-2005","14:30:54.067",0
"UNH","27-DEC-2005","14:30:54.067",64.56
"VIAb","27-DEC-2005","14:30:54.067",33.23
"WAG","27-DEC-2005","14:30:54.067",44.87
"C","27-DEC-2005","14:30:54.070",0
"WRI","27-DEC-2005","14:30:54.070",39.15
"KEY","27-DEC-2005","14:30:54.071",0
"KEY","27-DEC-2005","14:30:54.071",0
"SLR","27-DEC-2005","14:30:54.071",3.65
"SGF","27-DEC-2005","14:30:54.072",9.65
"SWY","27-DEC-2005","14:30:54.072",24.52
"WMT","27-DEC-2005","14:30:54.072",48.4
"SKP","27-DEC-2005","14:30:54.073",21.25
"SM","27-DEC-2005","14:30:54.073",37.98
"STX","27-DEC-2005","14:30:54.073",20.41
"T","27-DEC-2005","14:30:54.073",24.81
"T","27-DEC-2005","14:30:54.073",24.8
"THC","27-DEC-2005","14:30:54.073",7.97
"WHI","27-DEC-2005","14:30:54.073",8.41
"MDU","27-DEC-2005","14:30:54.076",0
"PEI","27-DEC-2005","14:30:54.076",0
"S","27-DEC-2005","14:30:54.076",23.9
"SBR","27-DEC-2005","14:30:54.076",46.5
"SXL","27-DEC-2005","14:30:54.076",38.8
"T","27-DEC-2005","14:30:54.076",0
"THC","27-DEC-2005","14:30:54.076",7.96
"TKP","27-DEC-2005","14:30:54.076",60.22
"RTN","27-DEC-2005","14:30:54.078",0
"IWM","27-DEC-2005","14:30:54.082",68.38
"IWM","27-DEC-2005","14:30:54.082",68.37
"IWM","27-DEC-2005","14:30:54.082",68.38
"PEP","27-DEC-2005","14:30:54.145",59.11
"PKS","27-DEC-2005","14:30:54.145",7.6
"PXT","27-DEC-2005","14:30:54.145",13.14
"RUS","27-DEC-2005","14:30:54.145",11.61
"LF","27-DEC-2005","14:30:54.147",12.13
"LMT","27-DEC-2005","14:30:54.147",63.68
"MDP","27-DEC-2005","14:30:54.147",51.87
"MLM","27-DEC-2005","14:30:54.147",77.5
"MYL","27-DEC-2005","14:30:54.147",20.44
"MYL","27-DEC-2005","14:30:54.147",20.49
"OMM","27-DEC-2005","14:30:54.147",18.31
"OSI","27-DEC-2005","14:30:54.147",41.75
"RTN","27-DEC-2005","14:30:54.147",40.14
"LCC","27-DEC-2005","14:30:54.148",38
"MOT","27-DEC-2005","14:30:54.148",23.49
"MVL","27-DEC-2005","14:30:54.148",16.23
"PDX","27-DEC-2005","14:30:54.148",90.99
"LNC","27-DEC-2005","14:30:54.150",54.14
"LNT","27-DEC-2005","14:30:54.150",28.32
"NBG","27-DEC-2005","14:30:54.150",8.56
"FBR","27-DEC-2005","14:30:54.274",10.82
"BG","27-DEC-2005","14:30:54.275",0
"CCE","27-DEC-2005","14:30:54.275",0
"ELN","27-DEC-2005","14:30:54.275",0
"EMC","27-DEC-2005","14:30:54.275",0
"GM","27-DEC-2005","14:30:54.275",0
"ABI","27-DEC-2005","14:30:54.276",26.6
"AIQ","27-DEC-2005","14:30:54.276",5.9
"ATI","27-DEC-2005","14:30:54.276",35.72
"AXP","27-DEC-2005","14:30:54.276",52.43
"BDY","27-DEC-2005","14:30:54.276",0
"CDE","27-DEC-2005","14:30:54.276",0
"ABG","27-DEC-2005","14:30:54.279",17.31
"AFL","27-DEC-2005","14:30:54.279",47.02
"ANF","27-DEC-2005","14:30:54.279",65.83
"ATI","27-DEC-2005","14:30:54.279",35.72
"AZO","27-DEC-2005","14:30:54.279",92.59
"BLS","27-DEC-2005","14:30:54.281",27.58
"BRY","27-DEC-2005","14:30:54.281",57.5
"BRY","27-DEC-2005","14:30:54.281",57.43
"CBB","27-DEC-2005","14:30:54.281",3.6
"CHK","27-DEC-2005","14:30:54.281",31.55
"CHK","27-DEC-2005","14:30:54.281",31.55
"CTL","27-DEC-2005","14:30:54.281",33.67
"BWA","27-DEC-2005","14:30:54.282",60.06
"CKH","27-DEC-2005","14:30:54.282",69.07
"CPB","27-DEC-2005","14:30:54.282",30.43
"CVA","27-DEC-2005","14:30:54.282",14.97
"MOT","27-DEC-2005","14:30:54.403",0
"MSC","27-DEC-2005","14:30:54.403",0
"NOC","27-DEC-2005","14:30:54.403",59.56
"NOC","27-DEC-2005","14:30:54.403",59.57
"MVL","27-DEC-2005","14:30:54.405",0
"PFE","27-DEC-2005","14:30:54.405",0
"ZQK","27-DEC-2005","14:30:54.405",0
"VIAb","27-DEC-2005","14:30:54.469",33.23
"SKP","27-DEC-2005","14:30:54.471",21.25
"TSO","27-DEC-2005","14:30:54.471",61.03
"UNH","27-DEC-2005","14:30:54.471",64.56
"UTX","27-DEC-2005","14:30:54.471",57.56
"WB","27-DEC-2005","14:30:54.471",54.1
"WFR","27-DEC-2005","14:30:54.471",23.1
"ZQK","27-DEC-2005","14:30:54.471",13.95
"SBR","27-DEC-2005","14:30:54.473",46.4
"WAG","27-DEC-2005","14:30:54.473",44.87
"WMS","27-DEC-2005","14:30:54.473",24.09
"SLG","27-DEC-2005","14:30:54.475",75.99
"TEN","27-DEC-2005","14:30:54.475",19.7
"WMT","27-DEC-2005","14:30:54.475",48.4
"SAM","27-DEC-2005","14:30:54.477",25.62
"SRP","27-DEC-2005","14:30:54.477",13.29
"SXT","27-DEC-2005","14:30:54.477",18.05
"T","27-DEC-2005","14:30:54.477",24.8
"TUP","27-DEC-2005","14:30:54.477",22.94
"IWM","27-DEC-2005","14:30:54.538",68.38
"HRL","27-DEC-2005","14:30:54.542",32.86
"KTC","27-DEC-2005","14:30:54.542",22.44
"DHR","27-DEC-2005","14:30:54.544",55.87
"EVG","27-DEC-2005","14:30:54.544",16.4
"IM","27-DEC-2005","14:30:54.544",19.71
"KO","27-DEC-2005","14:30:54.544",41.14
"DHI","27-DEC-2005","14:30:54.546",36.26
"DLB","27-DEC-2005","14:30:54.546",16.95
"EDO","27-DEC-2005","14:30:54.546",27.4
"EME","27-DEC-2005","14:30:54.546",69.08
"ESE","27-DEC-2005","14:30:54.546",44.49
"EWJ","27-DEC-2005","14:30:54.546",13.56
"FSL","27-DEC-2005","14:30:54.546",25.94
"ETH","27-DEC-2005","14:30:54.547",38.06
"ETN","27-DEC-2005","14:30:54.547",67.84
"GDW","27-DEC-2005","14:30:54.547",67.4
"GET","27-DEC-2005","14:30:54.547",44.6
"GKK","27-DEC-2005","14:30:54.547",23.95
"KTC","27-DEC-2005","14:30:54.547",22.44
"ITT","27-DEC-2005","14:30:54.549",106.45
"KTC","27-DEC-2005","14:30:54.549",22.44
"KTC","27-DEC-2005","14:30:54.549",22.44
"CPB","27-DEC-2005","14:30:54.553",0
"CTL","27-DEC-2005","14:30:54.553",0
"KFY","27-DEC-2005","14:30:54.553",0
"KTC","27-DEC-2005","14:30:54.553",0
"LCC","27-DEC-2005","14:30:54.553",0
"LF","27-DEC-2005","14:30:54.553",0
"SXL","27-DEC-2005","14:30:54.612",0
"THC","27-DEC-2005","14:30:54.612",0
"VIA","27-DEC-2005","14:30:54.612",0
"WMT","27-DEC-2005","14:30:54.612",0
"WB","27-DEC-2005","14:30:54.613",0
"WMS","27-DEC-2005","14:30:54.613",0
"MMC","27-DEC-2005","14:30:54.675",33.41
"MYL","27-DEC-2005","14:30:54.675",20.49
"PBG","27-DEC-2005","14:30:54.675",29.45
"PCG","27-DEC-2005","14:30:54.675",37.44
"PDE","27-DEC-2005","14:30:54.675",31.4
"PKS","27-DEC-2005","14:30:54.675",7.6
"TXN","27-DEC-2005","14:30:54.675",0
"LNC","27-DEC-2005","14:30:54.677",54.14
"NOC","27-DEC-2005","14:30:54.677",59.57
"PNM","27-DEC-2005","14:30:54.677",24.74
"MPS","27-DEC-2005","14:30:54.739",13.75
"SR","27-DEC-2005","14:30:54.739",16.55
"FCH","27-DEC-2005","14:30:54.741",17.49
"ATI","27-DEC-2005","14:30:54.808",0
"BGC","27-DEC-2005","14:30:54.808",0
"FSL","27-DEC-2005","14:30:54.808",0
"GPS","27-DEC-2005","14:30:54.808",0
"GPX","27-DEC-2005","14:30:54.808",0
"ABI","27-DEC-2005","14:30:54.809",26.6
"ADI","27-DEC-2005","14:30:54.809",37.17
"AIG","27-DEC-2005","14:30:54.809",68.36
"BBY","27-DEC-2005","14:30:54.809",44.94
"DHI","27-DEC-2005","14:30:54.809",0
"ACS","27-DEC-2005","14:30:54.810",60.91
"ACV","27-DEC-2005","14:30:54.810",45.96
"AEA","27-DEC-2005","14:30:54.810",12.69
"AES","27-DEC-2005","14:30:54.810",16.15
"ANF","27-DEC-2005","14:30:54.810",65.83
"BA","27-DEC-2005","14:30:54.810",72.08
"BAC","27-DEC-2005","14:30:54.810",47.13
"BAC","27-DEC-2005","14:30:54.810",47.13
"BBY","27-DEC-2005","14:30:54.810",44.94
"BBY","27-DEC-2005","14:30:54.810",44.94
"BEC","27-DEC-2005","14:30:54.810",58.19
"BLS","27-DEC-2005","14:30:54.812",27.58
"CAG","27-DEC-2005","14:30:54.812",20.34
"CAH","27-DEC-2005","14:30:54.812",69.1
"CCE","27-DEC-2005","14:30:54.812",19.53
"COH","27-DEC-2005","14:30:54.812",33.49
"CRM","27-DEC-2005","14:30:54.812",33.91
"BSG","27-DEC-2005","14:30:54.874",14.31
"MCD","27-DEC-2005","14:30:54.874",0
"MPS","27-DEC-2005","14:30:54.874",0
"SLG","27-DEC-2005","14:30:54.874",0
"MER","27-DEC-2005","14:30:54.875",0
"WFR","27-DEC-2005","14:30:54.875",0
"WMT","27-DEC-2005","14:30:54.996",0
"CVA","27-DEC-2005","14:30:54.998",0
"ILA","27-DEC-2005","14:30:54.998",0
"VIAb","27-DEC-2005","14:30:54.998",33.24
"VLO","27-DEC-2005","14:30:54.998",52.1
"SLM","27-DEC-2005","14:30:55.000",55.96
"T","27-DEC-2005","14:30:55.000",24.8
"TUP","27-DEC-2005","14:30:55.000",22.94
"TXN","27-DEC-2005","14:30:55.000",33.13
"UTX","27-DEC-2005","14:30:55.000",57.56
"VZ","27-DEC-2005","14:30:55.000",30.47
"WRI","27-DEC-2005","14:30:55.000",39.15
"SGF","27-DEC-2005","14:30:55.002",9.65
"SIR","27-DEC-2005","14:30:55.002",7.94
"STA","27-DEC-2005","14:30:55.002",45.45
"TEN","27-DEC-2005","14:30:55.002",19.67
"ACS","27-DEC-2005","14:30:55.006",60.9
"BGC","27-DEC-2005","14:30:55.006",20.75
"SPG","27-DEC-2005","14:30:55.006",78.4
"SSW","27-DEC-2005","14:30:55.006",20.2
"STX","27-DEC-2005","14:30:55.006",20.41
"TSG","27-DEC-2005","14:30:55.006",24.65
"TSO","27-DEC-2005","14:30:55.006",61.03
"KSU","27-DEC-2005","14:30:55.070",24.95
"GTN","27-DEC-2005","14:30:55.072",9.71
"GYI","27-DEC-2005","14:30:55.072",91.11
"HCC","27-DEC-2005","14:30:55.072",29.78
"HDI","27-DEC-2005","14:30:55.072",51.95
"HDI","27-DEC-2005","14:30:55.072",51.91
"HMY","27-DEC-2005","14:30:55.072",13.15
"IGT","27-DEC-2005","14:30:55.072",30.8
"ILA","27-DEC-2005","14:30:55.072",3.73
"KG","27-DEC-2005","14:30:55.072",16.99
"ECL","27-DEC-2005","14:30:55.074",36.17
"ELN","27-DEC-2005","14:30:55.074",13.93
"FD","27-DEC-2005","14:30:55.074",66.35
"FPL","27-DEC-2005","14:30:55.074",41.02
"GLW","27-DEC-2005","14:30:55.074",20.21
"GPN","27-DEC-2005","14:30:55.074",47.89
"GPX","27-DEC-2005","14:30:55.074",7.9
"D","27-DEC-2005","14:30:55.076",78.79
"ETH","27-DEC-2005","14:30:55.076",38.03
"FMP","27-DEC-2005","14:30:55.076",11.53
"GGP","27-DEC-2005","14:30:55.076",48.14
"NZT","27-DEC-2005","14:30:55.076",31.77
"PIR","27-DEC-2005","14:30:55.076",8.97
"Q","27-DEC-2005","14:30:55.076",5.68
"D","27-DEC-2005","14:30:55.078",78.78
"EIX","27-DEC-2005","14:30:55.078",43.93
"GAP","27-DEC-2005","14:30:55.078",31.67
"NUE","27-DEC-2005","14:30:55.078",68.19
"PH","27-DEC-2005","14:30:55.078",68.1
"PXT","27-DEC-2005","14:30:55.078",13.14
"RIG","27-DEC-2005","14:30:55.078",70.61
"RIG","27-DEC-2005","14:30:55.078",70.61
"RTN","27-DEC-2005","14:30:55.078",40.14
"DIS","27-DEC-2005","14:30:55.080",24.35
"ESE","27-DEC-2005","14:30:55.080",44.49
"EVG","27-DEC-2005","14:30:55.080",16.39
"FD","27-DEC-2005","14:30:55.080",66.35
"GDP","27-DEC-2005","14:30:55.080",25.71
"GEC","27-DEC-2005","14:30:55.080",25.25
"RIG","27-DEC-2005","14:30:55.080",70.61
"SXT","27-DEC-2005","14:30:55.143",0
"T","27-DEC-2005","14:30:55.143",0
"VLO","27-DEC-2005","14:30:55.143",0
"NSM","27-DEC-2005","14:30:55.144",0
"RIG","27-DEC-2005","14:30:55.144",0
"SGK","27-DEC-2005","14:30:55.144",0
"SGK","27-DEC-2005","14:30:55.205",20.61
"WMI","27-DEC-2005","14:30:55.205",30.79
"SFD","27-DEC-2005","14:30:55.268",31.27
"FBR","27-DEC-2005","14:30:55.269",10.82
"BLS","27-DEC-2005","14:30:55.270",0
"BMC","27-DEC-2005","14:30:55.270",0
"BMN","27-DEC-2005","14:30:55.270",0
"LEN","27-DEC-2005","14:30:55.270",0
"ACS","27-DEC-2005","14:30:55.272",0
"ADP","27-DEC-2005","14:30:55.272",0
"BSG","27-DEC-2005","14:30:55.272",0
"CBB","27-DEC-2005","14:30:55.272",0
"CRM","27-DEC-2005","14:30:55.272",0
"EVG","27-DEC-2005","14:30:55.272",0
"FD","27-DEC-2005","14:30:55.272",0
"GDP","27-DEC-2005","14:30:55.272",0
"HDI","27-DEC-2005","14:30:55.272",0
"ABI","27-DEC-2005","14:30:55.273",0
"ADP","27-DEC-2005","14:30:55.336",46.79
"AG","27-DEC-2005","14:30:55.336",16.89
"AT","27-DEC-2005","14:30:55.336",63.05
"BBY","27-DEC-2005","14:30:55.336",0
"BCR","27-DEC-2005","14:30:55.336",67.51
"BDX","27-DEC-2005","14:30:55.336",0
"AES","27-DEC-2005","14:30:55.339",16.14
"BBV","27-DEC-2005","14:30:55.339",17.98
"BE","27-DEC-2005","14:30:55.339",7.58
"BMN","27-DEC-2005","14:30:55.339",9.89
"CBK","27-DEC-2005","14:30:55.339",18.12
"CDL","27-DEC-2005","14:30:55.339",13.15
"CHK","27-DEC-2005","14:30:55.339",31.55
"BLS","27-DEC-2005","14:30:55.340",27.58
"BLS","27-DEC-2005","14:30:55.340",27.57
"BYD","27-DEC-2005","14:30:55.340",47.46
"C","27-DEC-2005","14:30:55.340",49.39
"CDE","27-DEC-2005","14:30:55.340",4.06
"CEG","27-DEC-2005","14:30:55.340",56.8
"CHE","27-DEC-2005","14:30:55.340",51.3
"CMM","27-DEC-2005","14:30:55.340",19.83
"BW","27-DEC-2005","14:30:55.342",16.06
"CEG","27-DEC-2005","14:30:55.342",56.8
"CKI","27-DEC-2005","14:30:55.342",25
"CYH","27-DEC-2005","14:30:55.342",39.03
"TSG","27-DEC-2005","14:30:55.342",0
"MCD","27-DEC-2005","14:30:55.343",34.59
"Q","27-DEC-2005","14:30:55.343",0
"LEN","27-DEC-2005","14:30:55.346",61.84
"LVS","27-DEC-2005","14:30:55.346",40.72
"MCD","27-DEC-2005","14:30:55.346",34.59
"MDP","27-DEC-2005","14:30:55.346",51.82
"MOT","27-DEC-2005","14:30:55.346",23.49
"MVK","27-DEC-2005","14:30:55.346",40.26
"NAL","27-DEC-2005","14:30:55.346",14.79
"NBG","27-DEC-2005","14:30:55.346",8.56
"NSM","27-DEC-2005","14:30:55.346",27.18
"LOW","27-DEC-2005","14:30:55.347",67.72
"MCD","27-DEC-2005","14:30:55.347",34.59
"MCD","27-DEC-2005","14:30:55.347",34.59
"MER","27-DEC-2005","14:30:55.347",68.9
"MLM","27-DEC-2005","14:30:55.347",77.5
"NBG","27-DEC-2005","14:30:55.347",8.6
"MER","27-DEC-2005","14:30:55.348",68.9
"NSM","27-DEC-2005","14:30:55.348",27.18
"LEH","27-DEC-2005","14:30:55.350",128.94
"LEN","27-DEC-2005","14:30:55.350",61.77
"LMT","27-DEC-2005","14:30:55.350",63.69
"MDP","27-DEC-2005","14:30:55.350",51.82
"NPO","27-DEC-2005","14:30:55.350",27.95
"MTX","27-DEC-2005","14:30:55.531",55.47
"UBS","27-DEC-2005","14:30:55.531",95.76
"UNH","27-DEC-2005","14:30:55.531",64.56
"UNM","27-DEC-2005","14:30:55.531",22.65
"VLI","27-DEC-2005","14:30:55.531",51.81
"VLO","27-DEC-2005","14:30:55.531",52.1
"WB","27-DEC-2005","14:30:55.531",54.07
"ZLC","27-DEC-2005","14:30:55.531",25.8
"GTN","27-DEC-2005","14:30:55.532",0
"UTI","27-DEC-2005","14:30:55.532",32.4
"VRX","27-DEC-2005","14:30:55.532",18.69
"CEG","27-DEC-2005","14:30:55.534",0
"CHE","27-DEC-2005","14:30:55.534",0
"D","27-DEC-2005","14:30:55.534",0
"IFX","27-DEC-2005","14:30:55.534",0
"STZ","27-DEC-2005","14:30:55.534",25.81
"TEX","27-DEC-2005","14:30:55.534",59.97
"VIA","27-DEC-2005","14:30:55.534",33.34
"SKP","27-DEC-2005","14:30:55.536",21.24
"SMG","27-DEC-2005","14:30:55.536",47.72
"T","27-DEC-2005","14:30:55.536",24.8
"TEN","27-DEC-2005","14:30:55.536",19.67
"TSO","27-DEC-2005","14:30:55.536",61.03
"VZ","27-DEC-2005","14:30:55.537",30.5
"WMS","27-DEC-2005","14:30:55.537",24.09
"CSE","27-DEC-2005","14:30:55.539",22.5
"SFD","27-DEC-2005","14:30:55.539",31.27
"SXL","27-DEC-2005","14:30:55.539",38.8
"TXN","27-DEC-2005","14:30:55.539",33.13
"HOT","27-DEC-2005","14:30:55.546",63.97
"GYI","27-DEC-2005","14:30:55.548",91.11
"HHS","27-DEC-2005","14:30:55.548",26.87
"HNR","27-DEC-2005","14:30:55.548",9.14
"IBM","27-DEC-2005","14:30:55.548",83.64
"IFX","27-DEC-2005","14:30:55.548",9.24
"JTX","27-DEC-2005","14:30:55.548",27.68
"KEY","27-DEC-2005","14:30:55.548",33.76
"KSU","27-DEC-2005","14:30:55.548",24.94
"ECL","27-DEC-2005","14:30:55.549",36.17
"EXR","27-DEC-2005","14:30:55.549",15.26
"FD","27-DEC-2005","14:30:55.549",66.35
"PEI","27-DEC-2005","14:30:55.549",38.2
"PPL","27-DEC-2005","14:30:55.549",29.96
"DVA","27-DEC-2005","14:30:55.551",50.9
"ECR","27-DEC-2005","14:30:55.551",2.48
"ETH","27-DEC-2005","14:30:55.551",38.03
"GIM","27-DEC-2005","14:30:55.551",8.05
"PDS","27-DEC-2005","14:30:55.551",33.16
"PKS","27-DEC-2005","14:30:55.551",7.59
"RDSb","27-DEC-2005","14:30:55.551",64.78
"RIG","27-DEC-2005","14:30:55.551",70.61
"RL","27-DEC-2005","14:30:55.551",56.86
"FL","27-DEC-2005","14:30:55.553",23.35
"GM","27-DEC-2005","14:30:55.553",19
"GGG","27-DEC-2005","14:30:55.615",37.1
"GPN","27-DEC-2005","14:30:55.615",47.89
"GPS","27-DEC-2005","14:30:55.615",17.73
"MOD","27-DEC-2005","14:30:55.617",0
"UTI","27-DEC-2005","14:30:55.617",0
"VRX","27-DEC-2005","14:30:55.617",0
"SCL","27-DEC-2005","14:30:55.762",26.3
"SPG","27-DEC-2005","14:30:55.762",78.34
"WPS","27-DEC-2005","14:30:55.762",56.81
"BLS","27-DEC-2005","14:30:55.824",0
"BW","27-DEC-2005","14:30:55.824",0
"CMM","27-DEC-2005","14:30:55.824",0
"LEH","27-DEC-2005","14:30:55.824",0
"ABK","27-DEC-2005","14:30:55.825",0
"ATI","27-DEC-2005","14:30:55.825",0
"GEC","27-DEC-2005","14:30:55.825",0
"KTC","27-DEC-2005","14:30:55.825",0
"LMT","27-DEC-2005","14:30:55.825",0
"AT","27-DEC-2005","14:30:55.827",63.05
"ATE","27-DEC-2005","14:30:55.827",24.25
"BBV","27-DEC-2005","14:30:55.827",0
"BBY","27-DEC-2005","14:30:55.827",44.94
"BE","27-DEC-2005","14:30:55.827",0
"CHK","27-DEC-2005","14:30:55.827",0
"ECR","27-DEC-2005","14:30:55.827",0
"AFG","27-DEC-2005","14:30:55.829",38.54
"ANF","27-DEC-2005","14:30:55.829",65.83
"BLL","27-DEC-2005","14:30:55.829",40.83
"CD","27-DEC-2005","14:30:55.829",16.75
"CHK","27-DEC-2005","14:30:55.830",31.55
"CTL","27-DEC-2005","14:30:55.830",33.66
"UIL","27-DEC-2005","14:30:55.830",0
"BMC","27-DEC-2005","14:30:55.832",21.05
"BWA","27-DEC-2005","14:30:55.832",60.06
"BZH","27-DEC-2005","14:30:55.832",73.4
"C","27-DEC-2005","14:30:55.832",49.39
"CEN","27-DEC-2005","14:30:55.832",24.9
"CHK","27-DEC-2005","14:30:55.832",31.55
"CNH","27-DEC-2005","14:30:55.832",18.41
"CBB","27-DEC-2005","14:30:55.893",3.59
"COP","27-DEC-2005","14:30:55.893",59
"LOW","27-DEC-2005","14:30:55.893",67.72
"MOD","27-DEC-2005","14:30:55.893",33.71
"MWV","27-DEC-2005","14:30:55.893",28.43
"NFX","27-DEC-2005","14:30:55.893",50.41
"MDP","27-DEC-2005","14:30:55.895",51.82
"MYL","27-DEC-2005","14:30:55.895",20.43
"NOC","27-DEC-2005","14:30:55.895",59.6
"UIL","27-DEC-2005","14:30:56.060",46.86
"ZLC","27-DEC-2005","14:30:56.060",25.8
"ZQK","27-DEC-2005","14:30:56.060",14
"SBR","27-DEC-2005","14:30:56.062",46.4
"SSW","27-DEC-2005","14:30:56.062",20.2
"T","27-DEC-2005","14:30:56.062",24.8
"T","27-DEC-2005","14:30:56.062",24.79
"TEN","27-DEC-2005","14:30:56.062",19.67
"TSN","27-DEC-2005","14:30:56.062",17.37
"TSO","27-DEC-2005","14:30:56.062",61.02
"TUP","27-DEC-2005","14:30:56.062",22.94
"UNP","27-DEC-2005","14:30:56.062",80.23
"SAP","27-DEC-2005","14:30:56.063",45.78
"TRW","27-DEC-2005","14:30:56.063",25.6
"UTI","27-DEC-2005","14:30:56.063",32.4
"VLI","27-DEC-2005","14:30:56.063",51.81
"WMS","27-DEC-2005","14:30:56.063",24.12
"BDY","27-DEC-2005","14:30:56.065",9.99
"BG","27-DEC-2005","14:30:56.065",56.49
"BMY","27-DEC-2005","14:30:56.065",23.66
"BWA","27-DEC-2005","14:30:56.065",60.15
"HMX","27-DEC-2005","14:30:56.068",7.97
"HOT","27-DEC-2005","14:30:56.068",63.91
"IWM","27-DEC-2005","14:30:56.068",68.38
"IWM","27-DEC-2005","14:30:56.068",68.37
"KTC","27-DEC-2005","14:30:56.068",22.44
"IFX","27-DEC-2005","14:30:56.070",9.24
"IMH","27-DEC-2005","14:30:56.070",9.9
"IPG","27-DEC-2005","14:30:56.070",9.72
"ITT","27-DEC-2005","14:30:56.070",106.42
"JHI","27-DEC-2005","14:30:56.070",17.6
"JPM","27-DEC-2005","14:30:56.070",40.43
"KG","27-DEC-2005","14:30:56.070",16.99
"KO","27-DEC-2005","14:30:56.070",41.13
"D","27-DEC-2005","14:30:56.073",78.79
"DEX","27-DEC-2005","14:30:56.073",27.21
"DOV","27-DEC-2005","14:30:56.073",41
"DPZ","27-DEC-2005","14:30:56.073",25.13
"FPL","27-DEC-2005","14:30:56.073",41.03
"GET","27-DEC-2005","14:30:56.073",44.6
"GNI","27-DEC-2005","14:30:56.073",137
"RDA","27-DEC-2005","14:30:56.073",15.42
"RUS","27-DEC-2005","14:30:56.073",11.7
"DEX","27-DEC-2005","14:30:56.075",27.2
"DNB","27-DEC-2005","14:30:56.075",68.01
"ESE","27-DEC-2005","14:30:56.075",44.49
"ETH","27-DEC-2005","14:30:56.075",38.06
"EXR","27-DEC-2005","14:30:56.075",15.26
"GM","27-DEC-2005","14:30:56.075",19
"NYT","27-DEC-2005","14:30:56.075",26.48
"PBG","27-DEC-2005","14:30:56.075",29.45
"PKS","27-DEC-2005","14:30:56.075",7.59
"REG","27-DEC-2005","14:30:56.075",58.77
"RIG","27-DEC-2005","14:30:56.075",70.61
"D","27-DEC-2005","14:30:56.138",0
"DCS","27-DEC-2005","14:30:56.138",18.16
"EDO","27-DEC-2005","14:30:56.138",27.4
"GGG","27-DEC-2005","14:30:56.138",37.04
"GPS","27-DEC-2005","14:30:56.138",17.73
"BMY","27-DEC-2005","14:30:56.141",0
"BR","27-DEC-2005","14:30:56.141",0
"BZH","27-DEC-2005","14:30:56.141",0
"FPL","27-DEC-2005","14:30:56.141",0
"IPG","27-DEC-2005","14:30:56.141",0
"GM","27-DEC-2005","14:30:56.142",0
